Appliances,lights,T_out,RH_out,Press_mm_hg,Windspeed,Visibility,Tdewpoint,rv1,rv2
162.4,1,5.77,33.49,729.04,9.34,21.19,-1.53,30.8924,35.0542
176.1,2,3.7,72.94,738.25,1.13,52.33,-6.1,45.1622,39.0391
167.8,2,5.32,83.95,733.13,7.33,38.66,2.04,28.716,38.5865
145.2,0,7.13,58.94,735.85,8.37,53.39,3.84,34.055,0.9033
159.8,2,6.55,50.16,730.59,6.47,9.01,-0.44,28.6876,11.6034
208.9,1,2.83,75.91,741.07,13.92,49.24,0.64,40.8017,34.9428
165.4,0,7.18,71.5,741.51,11.66,45.82,2.88,5.5487,26.5099
180.8,3,5.79,75.72,733.84,0.06,2.45,1.49,35.6733,49.904
123.7,2,6.74,91.23,735.05,3.91,36.37,4.06,4.8213,38.6175
179.2,1,8.01,45.99,739.83,12.9,4.06,5.34,24.0581,19.2048
168.9,1,9.15,63.64,732.82,12.63,54.62,3.05,9.2119,16.7571
125.0,0,8.28,68.97,735.84,13.17,19.99,3.84,27.5165,26.2308
151.6,0,7.27,45.11,738.2,6.86,17.47,3.87,43.7194,9.5122
109.0,3,11.22,73.9,738.71,4.52,8.98,7.76,14.3381,6.6598
175.6,0,4.69,51.55,733.1,3.36,45.29,1.05,47.3023,42.0329
163.5,4,7.53,35.55,741.6,8.0,49.22,4.49,29.1925,9.0636
167.0,2,5.55,40.61,729.05,3.77,28.6,-0.43,16.5085,34.0795
146.4,0,8.25,85.51,741.62,10.0,22.55,0.83,27.974,10.6167
113.8,2,12.48,90.91,733.69,2.9,26.18,5.43,43.4113,39.5165
86.3,3,11.9,67.87,745.84,4.53,22.64,8.87,6.0548,33.3742
173.1,1,6.4,88.64,736.09,8.97,28.44,-1.92,30.8512,8.1343
140.1,2,9.56,61.38,730.04,9.04,27.31,2.64,8.5094,9.0565
157.0,3,7.56,46.04,738.06,5.66,53.71,2.95,18.2458,15.8719
144.3,0,9.75,78.41,733.37,6.62,23.77,6.81,41.5402,8.3712
77.2,4,14.94,60.44,729.14,6.54,16.92,7.38,5.7582,40.8091
111.2,4,13.52,72.47,745.64,3.06,2.25,4.32,27.3957,32.8151
110.6,4,12.02,23.53,734.15,6.21,59.15,9.83,10.5427,7.985
118.7,0,13.0,56.73,730.89,5.52,33.08,5.81,4.1901,3.7198
111.9,1,9.77,77.63,743.32,2.12,24.66,4.63,18.2547,36.9655
236.2,1,14.85,42.71,738.32,0.4,11.07,6.36,39.6233,2.311
275.9,2,13.07,41.28,729.61,9.44,51.29,10.46,47.4112,22.9871
229.0,3,15.59,79.41,745.2,8.1,25.19,12.14,20.1696,12.3452
205.1,2,17.02,57.8,730.51,0.75,65.09,7.11,30.9199,14.6627
270.0,1,16.24,28.18,734.83,11.66,23.21,12.82,32.6791,15.8337
229.2,0,16.18,35.79,739.72,2.84,10.55,7.31,29.7719,6.8402
214.1,26,17.97,93.95,729.52,6.28,13.13,9.23,0.2738,13.3129
215.5,21,19.78,43.15,731.69,8.21,27.75,13.8,10.4095,19.2231
268.3,18,14.37,87.86,733.44,11.7,57.53,6.49,32.1545,38.3503
254.9,68,15.98,27.49,742.71,0.72,47.1,6.18,28.1506,9.9419
222.1,44,21.21,76.07,736.49,8.66,32.26,11.41,30.4797,32.2366
222.1,64,17.81,20.69,731.4,4.89,53.66,14.59,4.5529,45.6284
251.2,38,20.06,69.06,733.58,10.03,3.13,16.05,25.2671,8.1238
250.1,52,16.24,46.07,740.62,10.27,26.34,6.91,36.9068,9.7206
262.4,55,19.56,90.5,740.02,1.8,39.47,13.78,25.1227,8.9812
261.6,59,22.6,51.24,742.8,11.45,11.47,14.92,45.9211,39.5748
256.1,22,20.59,70.34,732.39,0.88,52.14,13.06,49.2962,8.0107
272.5,55,25.18,48.98,745.01,3.75,2.89,16.75,0.2583,38.8833
276.7,12,21.99,64.84,729.41,5.51,19.49,18.25,7.5727,20.5949
262.2,30,22.35,55.86,743.65,6.73,26.46,20.25,37.0202,32.9698
254.4,39,21.07,66.79,735.42,13.68,15.35,12.88,30.6015,11.8912
248.1,38,18.33,28.99,745.96,2.05,58.78,15.39,8.2285,38.3549
268.9,47,23.47,74.27,739.13,10.46,13.48,13.98,34.6877,43.8796
256.3,44,22.53,67.41,743.26,7.63,28.15,20.12,9.7075,5.9418
116.3,10,20.06,63.53,741.04,7.66,64.94,14.0,39.0821,19.7572
137.4,7,22.7,71.38,740.96,5.08,25.21,19.15,15.0014,35.1187
146.2,36,24.94,41.78,739.28,1.69,11.32,15.21,21.9757,26.1452
203.8,39,29.39,30.89,738.32,3.68,39.4,24.26,6.9417,40.7993
136.9,41,20.45,53.03,738.16,6.82,5.14,17.93,13.7036,12.767
154.1,55,22.71,77.77,733.0,8.75,36.32,14.09,18.5183,32.0169
188.6,61,26.89,66.3,734.16,0.9,21.71,17.33,31.0631,46.8013
165.7,49,25.14,45.81,741.97,4.89,13.4,19.98,34.0589,10.0085
139.4,52,23.31,51.44,733.55,3.86,24.19,16.69,15.4173,35.9465
165.2,39,23.5,73.35,743.11,8.5,41.54,19.4,2.7026,37.0587
205.0,65,24.93,64.52,743.34,9.52,22.65,15.79,6.9892,6.7732
186.6,41,24.79,41.83,745.56,4.92,45.9,21.89,2.8553,20.3587
182.0,23,26.65,64.35,738.52,4.59,40.1,17.0,34.3844,13.2067
182.4,9,25.62,26.6,745.38,10.26,59.9,22.36,34.7964,34.9914
215.7,67,26.88,81.07,731.48,8.62,25.67,17.25,47.5255,41.4784
189.8,21,26.03,94.58,731.07,0.95,30.33,22.83,44.9119,34.3468
118.7,23,22.41,57.36,738.39,3.82,5.88,12.42,23.2223,5.7776
156.8,34,24.56,40.5,734.69,5.69,55.13,22.11,49.1356,3.1805
196.2,55,25.01,39.95,733.31,1.66,3.4,17.88,7.0751,28.5594
176.4,54,25.27,28.54,744.64,2.35,37.12,15.66,36.17,18.8284
170.7,11,24.05,82.3,744.92,1.52,38.18,15.04,25.3219,11.673
185.8,1,25.7,40.3,731.89,10.93,3.41,18.64,22.2134,48.3015
176.5,24,24.74,86.49,745.46,5.17,63.72,14.84,47.4911,30.6044
158.8,14,25.15,84.76,744.42,7.37,8.81,19.92,2.3021,7.2268
163.2,2,24.68,87.07,745.27,9.68,62.26,15.5,44.6823,3.6073
161.9,14,24.41,66.88,745.36,1.98,12.93,21.37,16.6517,31.0238
168.0,52,24.5,52.33,741.93,7.13,65.11,17.51,49.891,27.6727
165.5,45,23.86,21.05,735.25,11.14,54.03,14.52,25.4253,17.0188
150.3,7,24.4,91.67,741.35,7.91,3.97,22.01,7.4768,26.5674
168.4,41,25.7,70.7,737.76,4.75,45.36,17.67,49.4007,36.3052
140.0,59,19.17,70.35,729.23,0.22,13.56,13.08,0.7245,45.4568
149.5,59,22.97,39.81,738.97,13.71,2.67,19.89,10.3107,6.5806
115.5,14,19.74,92.36,743.74,3.72,11.84,12.23,29.356,34.4401
167.0,14,22.69,63.01,731.05,3.87,57.65,20.24,25.6959,4.6492
140.0,24,20.5,57.94,733.06,13.33,21.49,17.0,36.2841,27.7658
136.3,63,21.85,71.41,735.23,6.38,14.73,16.29,21.7759,5.3834
126.2,21,17.95,66.5,735.09,2.77,62.13,13.11,36.8015,17.9243
122.3,64,20.89,92.14,729.32,9.0,30.22,12.55,29.1135,28.1501
127.4,32,19.52,62.12,733.49,6.98,20.23,14.63,2.0025,32.3131
127.8,32,20.5,37.94,743.98,4.8,53.53,17.38,22.2459,6.847
133.1,49,20.87,69.92,738.59,6.93,60.75,15.99,26.9957,9.5045
110.7,0,21.15,46.6,733.85,10.18,48.11,13.45,27.312,31.6072
118.1,13,17.38,85.95,742.37,7.22,21.03,13.9,46.3581,30.5107
146.8,42,16.97,42.02,745.32,10.99,4.7,9.02,19.3592,30.0948
104.3,58,17.71,90.73,734.43,6.0,55.89,12.89,45.4469,40.5498
127.4,66,19.69,37.47,744.06,13.53,12.89,15.19,21.1851,34.3214
110.2,1,20.16,79.07,735.53,8.62,29.26,17.53,16.2564,26.0506
137.9,57,20.09,59.64,731.62,5.77,26.41,11.84,27.7378,16.6407
312.2,20,12.77,77.01,745.02,8.6,65.96,7.86,12.7906,26.1772
286.5,23,15.68,49.84,730.93,4.38,28.57,8.38,42.9726,33.2492
301.1,67,15.27,29.78,734.7,6.21,19.02,7.91,12.2598,17.5824
299.2,8,13.8,29.92,738.96,0.08,58.98,9.49,29.9324,35.6805
270.7,41,18.65,62.34,730.18,5.49,24.54,16.12,31.7069,6.5473
277.6,46,16.01,64.33,737.64,13.5,31.0,13.95,39.8891,18.3838
376.0,20,6.37,37.7,731.98,11.91,25.19,-0.26,31.4458,2.6827
273.3,65,16.28,42.21,740.85,1.86,17.09,8.23,17.8804,2.3642
296.3,30,14.18,85.23,734.98,3.0,51.34,5.15,39.7715,35.2196
254.9,60,16.58,76.98,734.57,11.38,41.24,13.95,11.8547,0.4376
283.2,42,12.54,56.07,738.44,7.01,46.74,4.57,42.0077,25.9754
354.6,12,9.82,24.14,742.07,12.87,28.84,0.17,40.0978,21.1405
289.0,32,10.38,62.57,734.19,5.58,44.16,2.77,23.9706,11.6349
327.5,0,7.89,53.38,729.36,8.31,23.19,0.58,8.9301,28.4331
347.7,41,7.89,61.91,745.62,4.15,33.69,0.01,41.4326,44.3988
355.2,66,7.93,28.18,741.05,11.44,17.08,1.83,38.1892,41.0322
316.8,25,11.91,49.29,730.79,7.28,47.27,7.2,10.3084,6.3279
323.7,51,11.21,80.51,741.32,3.07,39.95,4.27,16.4709,39.1539
322.1,53,10.7,56.61,737.2,6.11,53.09,6.55,24.3579,37.8904
385.8,19,3.91,36.56,737.14,3.5,19.79,0.33,18.5141,28.3068
345.3,32,6.49,25.58,737.11,13.01,35.01,0.02,7.5073,37.1879
382.1,57,6.1,72.83,745.83,7.7,55.72,-1.24,24.3116,46.2798
300.7,51,12.65,70.91,739.0,0.22,16.44,9.46,19.848,8.0268
375.8,61,5.73,85.49,735.16,5.25,57.59,-3.8,47.7291,40.7986
294.8,41,11.52,56.89,737.85,9.38,45.75,2.96,28.2868,16.8864
371.3,54,3.47,78.97,741.79,1.62,60.83,-5.87,37.747,45.8969
361.2,2,5.11,49.5,744.56,4.56,23.77,-1.04,32.4379,31.5011
365.6,69,6.41,87.49,740.58,8.02,4.57,3.77,14.9564,0.003
337.8,64,6.78,74.14,730.99,4.17,42.36,0.56,14.219,13.1238
351.6,9,4.98,76.81,744.68,13.69,42.3,-1.3,36.0764,35.9787
215.5,17,4.28,28.36,740.86,9.57,44.22,2.25,34.75,20.953
201.4,47,7.78,52.38,730.24,9.96,26.57,0.66,35.3324,6.1556
221.0,65,2.76,47.43,739.94,13.53,43.95,-1.51,42.1621,43.8777
213.0,2,6.76,69.99,731.44,8.23,37.11,2.24,33.3168,15.0601
277.5,62,-0.17,24.16,744.29,5.26,53.72,-3.58,40.0803,18.4885
233.7,35,4.35,93.19,740.11,13.29,61.78,-0.29,4.3159,10.9788
181.9,4,4.29,80.34,734.0,5.48,34.86,-0.9,29.0198,40.2005
175.1,3,5.88,65.57,740.89,8.23,44.62,-3.71,8.4242,0.0504
215.7,0,3.34,66.83,732.37,6.37,40.13,-5.89,37.2523,31.5565
167.1,3,6.24,75.72,731.64,0.7,39.17,-1.21,16.6886,32.328
151.7,1,8.33,58.78,744.38,3.05,20.59,0.66,49.8664,47.9962
169.5,1,4.29,50.28,734.23,7.59,30.72,-3.23,12.3536,9.5537
157.1,3,4.7,67.27,737.25,11.34,7.58,1.04,5.6958,20.9522
161.9,4,8.87,24.73,745.37,5.52,44.69,6.14,13.2678,29.69
158.6,1,5.02,62.67,734.57,6.72,52.07,-1.52,49.6323,4.39
188.9,4,3.93,42.82,742.72,4.46,23.94,-5.65,42.0436,38.9588
181.8,0,5.2,66.17,742.81,3.22,13.68,-2.51,9.8356,41.5078
177.3,2,7.86,85.25,735.0,0.79,29.15,0.35,23.72,19.5507
161.8,0,6.94,87.54,731.06,7.12,25.06,0.91,2.9241,8.3608
152.8,3,7.05,26.8,742.96,11.83,48.25,1.56,43.883,46.4329
131.0,3,9.03,74.58,742.35,12.32,47.46,4.81,10.2783,21.546
132.0,4,9.07,37.09,745.67,7.98,26.01,3.98,19.3732,22.6652
172.8,0,6.36,67.27,729.22,5.85,14.36,-0.24,24.4408,43.9749
148.5,1,6.66,51.52,739.9,11.38,54.36,2.59,2.0465,36.1755
181.3,1,4.46,75.07,734.24,7.64,15.43,-2.05,32.1845,21.4129
106.5,4,9.42,48.38,737.79,4.29,53.19,1.19,28.8986,33.6422
173.0,3,6.18,57.12,742.58,5.98,13.15,-2.36,44.3796,48.6121
126.5,1,9.09,52.96,735.32,13.72,54.27,3.89,29.4422,27.4392
123.8,0,9.18,71.55,742.73,7.78,6.44,2.21,17.6545,13.3
123.6,3,9.65,77.82,739.29,13.99,27.92,4.31,7.9172,6.7556
136.1,1,9.84,52.36,729.22,10.75,25.24,1.2,42.895,45.8687
113.6,0,10.95,45.52,741.74,8.08,2.99,2.74,49.387,38.1099
124.5,0,8.16,93.99,736.5,3.98,4.08,2.7,22.8192,1.8848
138.8,2,8.12,48.74,735.26,11.14,56.32,1.14,11.9542,12.5371
122.0,3,11.85,30.0,742.35,7.54,33.49,3.73,31.5594,10.1343
142.6,3,8.27,59.35,739.24,10.94,13.21,3.1,31.775,32.0998
108.5,3,11.13,47.02,742.5,0.82,26.03,6.59,28.1157,10.7589
131.4,4,12.42,38.41,740.55,7.24,2.0,9.43,48.143,40.0153
122.8,4,12.52,81.64,741.75,6.75,29.49,6.18,49.607,42.1861
99.2,2,15.39,47.42,737.73,6.56,26.78,7.37,21.174,20.1399
135.6,1,10.98,52.23,745.61,11.32,54.51,4.2,2.92,2.8844
85.3,2,16.0,56.96,732.0,5.01,60.47,13.93,29.1652,36.1286
279.8,0,14.56,56.58,744.11,12.96,7.08,6.38,18.3546,2.9998
237.9,3,19.22,59.13,741.59,10.55,36.56,13.83,29.1582,7.3858
258.3,4,15.73,59.51,732.41,7.48,36.78,11.2,45.9555,16.9287
298.8,3,12.54,70.11,742.67,0.44,61.16,3.04,12.6288,47.962
277.4,0,13.91,60.76,735.32,5.08,22.14,6.17,20.3913,47.3924
266.4,1,15.2,64.94,737.38,6.88,64.3,7.45,19.7765,1.1869
258.0,26,16.43,61.19,744.75,0.68,53.34,7.33,10.2603,29.2958
218.8,9,16.3,50.14,741.64,8.55,45.75,7.76,1.1931,38.3847
242.1,56,18.23,43.32,733.5,4.43,7.99,9.38,34.4515,44.2825
253.4,39,16.69,90.39,729.63,1.93,52.92,13.67,45.6845,38.1698
247.5,46,15.71,43.05,740.35,9.68,56.02,9.12,18.3689,20.209
258.4,62,21.35,38.15,730.69,11.15,46.7,14.63,24.0727,7.8684
247.1,6,21.84,90.59,734.46,6.09,34.58,12.72,1.7029,47.3792
242.9,31,21.46,87.39,738.93,6.43,27.85,16.09,47.7421,25.1461
242.5,3,19.42,67.47,730.7,9.48,27.84,13.9,6.7353,26.5809
264.7,51,24.37,66.26,742.05,2.93,6.27,22.16,24.1434,10.1597
199.9,33,20.23,47.2,732.24,9.62,15.3,14.62,31.0184,11.5519
290.0,40,22.95,26.68,736.13,5.67,5.17,17.64,31.2471,10.53
272.3,29,21.38,66.3,744.08,12.62,19.56,17.77,48.3829,12.0307
242.7,51,15.52,24.32,729.69,4.64,9.4,6.27,47.0096,0.28
246.9,69,22.26,21.64,738.27,9.21,34.47,19.33,26.5298,2.092
279.8,51,24.48,81.55,734.09,5.25,11.22,20.01,26.8504,17.141
275.9,54,24.9,33.3,730.73,7.86,6.47,18.34,3.4818,28.0016
262.8,35,20.89,66.4,734.55,5.47,48.14,18.27,48.2308,17.1969
159.4,32,24.42,61.74,741.34,2.08,14.48,17.0,28.1634,40.1494
175.7,35,23.0,79.22,743.99,12.08,22.63,16.99,1.4128,21.1284
179.1,44,25.38,43.64,733.95,10.46,44.35,22.25,46.146,47.2707
161.6,3,24.49,40.86,732.5,1.92,21.89,16.93,25.6255,22.396
171.0,13,28.45,34.59,730.06,11.77,52.98,23.23,15.9655,44.2979
210.3,53,26.13,41.18,737.55,12.08,49.24,18.8,26.2647,29.4039
158.6,59,26.3,58.6,729.03,13.94,20.57,19.07,47.8944,15.3379
180.2,51,21.1,80.58,744.23,5.23,20.76,13.27,11.1395,1.1237
156.6,10,25.32,47.67,745.9,13.54,15.15,21.51,22.3225,33.8341
181.0,19,26.07,54.4,734.79,3.98,48.57,22.68,37.2111,13.6758
120.1,0,21.46,38.6,739.59,13.39,62.42,15.11,21.1689,19.2122
176.5,67,26.57,41.49,729.54,5.21,14.72,16.76,2.5628,15.3983
189.6,50,26.82,69.51,729.9,7.61,2.15,19.58,21.4489,9.6174
171.6,69,25.66,93.99,743.31,9.73,56.37,16.89,20.5846,10.6546
164.3,41,23.29,20.64,740.85,11.32,21.76,17.34,20.5935,33.1059
173.6,21,28.38,58.66,734.96,7.8,10.43,26.21,48.3724,18.4775
153.8,68,24.8,26.09,734.84,6.99,64.64,18.52,41.9496,48.4196
151.9,6,23.48,50.36,732.95,7.97,60.45,21.41,47.4897,3.1519
140.6,9,23.45,34.61,741.49,8.72,44.91,21.06,19.3752,14.9011
161.3,40,22.28,67.12,744.09,4.81,10.58,17.15,13.4447,26.2163
200.3,30,25.74,24.16,737.79,10.54,56.88,22.54,20.2815,26.0135
184.6,66,25.21,42.56,743.55,0.16,32.9,15.41,24.8564,17.8698
129.3,69,23.08,66.4,739.85,9.15,53.59,19.11,10.9081,35.2787
171.4,44,26.92,78.34,738.21,0.73,11.84,19.24,21.9552,11.2533
164.8,52,24.4,55.99,735.24,8.07,59.7,15.02,35.7468,34.9042
175.3,0,25.27,91.22,737.24,7.84,25.62,22.37,29.6641,11.7872
158.8,32,22.6,50.36,732.22,2.85,44.33,14.8,11.4894,0.8007
163.7,21,24.11,57.73,733.12,2.78,42.1,22.08,8.7327,34.4633
173.8,13,24.28,59.22,735.03,7.62,35.3,18.4,39.4913,18.6437
154.7,2,23.41,75.82,729.96,12.34,30.24,18.01,5.6096,35.8562
132.3,50,23.69,70.17,733.4,2.14,25.67,19.36,33.9271,35.9181
175.8,25,23.83,44.08,730.82,9.55,35.94,21.39,43.9905,2.124
169.1,12,23.88,91.52,736.85,5.71,21.19,19.26,45.7781,13.085
164.0,58,20.81,25.61,737.1,11.75,27.0,14.46,46.5552,6.5619
104.6,28,20.05,43.95,730.01,2.59,49.8,11.82,44.716,34.8921
127.4,42,19.65,40.22,739.14,10.0,42.0,16.62,3.0586,21.8995
132.0,57,15.91,46.06,735.21,10.24,10.62,7.49,19.3154,37.7872
124.6,67,20.5,82.21,731.64,3.78,60.23,14.09,39.6289,17.9102
153.1,19,21.4,48.37,736.91,4.78,25.75,18.43,40.3515,29.7473
118.7,63,19.05,37.31,733.8,5.33,10.13,13.46,9.1844,42.533
118.2,47,18.03,67.2,745.03,10.93,21.63,10.13,11.9209,24.3716
86.8,37,20.14,94.32,730.74,0.71,22.49,16.45,36.7532,6.2132
106.6,43,15.44,44.0,733.42,3.47,30.47,9.5,24.0605,14.5792
120.7,51,18.6,88.44,738.28,6.38,43.8,10.56,11.9042,48.5189
108.3,66,19.71,20.82,742.18,10.35,21.51,14.92,21.2611,6.9816
131.7,19,18.01,43.58,745.08,10.32,61.0,11.63,44.6088,32.9401
102.5,9,16.77,48.06,731.68,10.16,7.44,12.88,46.3968,7.3526
174.9,36,13.89,43.51,743.67,11.97,65.2,9.69,35.9754,44.0287
280.6,39,15.09,32.36,734.75,9.91,33.51,8.42,25.6323,46.6106
346.5,2,8.66,83.77,738.88,9.23,2.87,0.08,26.7476,1.7153
274.5,56,13.64,33.62,742.96,6.25,24.8,9.01,14.7368,28.8021
283.4,23,14.02,81.53,742.62,8.94,39.7,8.69,7.8863,1.7253
268.3,35,15.64,58.54,736.36,5.85,33.7,12.08,35.888,4.706
247.9,13,15.01,70.53,738.93,4.12,52.35,7.62,3.4145,45.9507
275.4,36,12.29,46.98,731.41,9.06,40.7,7.22,29.0921,10.4108
326.9,12,9.64,20.48,733.12,0.7,12.96,6.01,13.5486,46.4515
313.6,37,10.4,61.69,732.77,1.3,28.52,6.93,21.7236,13.3079
355.0,53,8.1,51.02,734.15,8.39,47.44,1.88,7.8646,0.1959
307.8,4,10.21,21.21,744.13,6.36,44.54,6.36,43.413,19.7494
269.7,44,13.61,78.44,740.36,1.76,44.82,7.49,24.1577,32.5179
331.0,23,8.76,39.14,744.6,4.56,29.62,4.0,10.2441,35.3104
333.7,43,9.49,75.14,733.06,1.27,19.82,7.37,20.2997,26.6291
322.0,67,10.02,48.11,738.95,7.96,47.26,5.7,48.8917,32.8286
305.4,60,12.42,52.93,730.11,4.24,55.2,6.62,33.9188,38.6824
314.6,23,8.16,58.21,736.08,1.6,21.81,4.55,17.2739,20.1712
316.4,42,9.76,45.72,734.8,5.11,38.83,2.35,0.648,13.3118
348.0,56,6.71,80.75,741.16,9.53,8.8,3.5,6.6952,39.6849
326.6,54,8.88,69.66,739.68,11.01,37.19,2.31,24.2779,1.8324
337.3,42,6.16,26.04,731.89,6.77,24.06,3.35,38.2156,5.2636
338.0,53,6.13,24.51,744.05,5.86,35.8,-3.57,13.7801,18.879
346.7,59,7.78,60.43,731.54,6.49,31.75,4.64,5.1824,44.8142
338.3,64,5.96,65.74,737.15,3.26,20.68,-1.32,9.1199,6.5097
334.5,51,7.0,49.82,731.05,7.42,37.21,-1.05,31.3584,20.4644
342.5,25,8.68,62.45,732.51,13.95,43.48,1.45,34.3641,19.2209
344.8,44,6.48,42.73,733.56,3.06,55.48,-2.71,11.3156,4.1541
355.4,33,6.3,45.88,730.99,9.22,31.42,3.96,7.1356,18.8836
371.3,0,4.95,68.75,743.0,6.73,26.73,-2.82,14.7024,21.6581
370.0,44,4.65,60.94,729.21,7.25,40.45,-2.46,39.3581,4.8257
189.9,46,6.17,89.24,740.14,11.31,15.03,-1.46,44.5509,37.053
183.0,32,8.24,25.92,729.97,8.91,17.91,5.95,17.988,37.6833
205.4,0,7.91,50.55,738.83,12.52,62.12,4.27,17.1546,26.4546
202.8,28,6.44,66.27,737.96,12.76,11.94,-3.06,36.398,8.0416
257.5,25,5.05,30.34,740.7,3.81,41.57,1.97,45.7965,31.0772
229.4,3,4.06,76.74,739.73,12.34,46.51,-1.64,26.4111,28.2542
140.1,2,3.73,59.81,740.79,13.99,47.16,-4.13,18.5208,17.4628
136.4,2,4.51,69.91,733.68,4.34,15.55,-2.58,48.1724,24.3422
143.5,1,3.01,30.44,745.27,13.33,28.99,-3.55,44.0488,42.1198
124.3,4,7.21,72.97,737.83,12.65,3.27,0.96,3.1721,11.0699
113.9,0,7.42,25.61,736.91,5.86,41.03,-1.08,29.3906,38.2273
148.4,4,3.27,29.57,733.3,8.59,9.29,-2.51,47.1648,1.7962
103.4,2,7.51,92.8,739.33,6.82,62.63,1.98,37.243,8.364
124.4,0,7.25,85.74,743.86,12.69,8.54,-0.1,26.283,12.3972
159.2,4,3.94,67.29,739.63,4.53,6.23,1.31,33.2213,47.4618
157.7,0,4.42,31.64,736.61,6.67,6.76,-4.31,17.8116,43.9375
122.4,2,3.62,41.79,733.52,10.23,17.47,0.28,8.3808,36.3061
132.6,0,5.48,71.41,739.39,6.76,24.98,0.39,39.6919,42.6214
147.5,1,4.64,73.91,730.02,10.66,15.4,-2.05,9.7678,28.6303
118.8,0,5.64,86.39,732.36,12.65,1.05,-1.88,36.3388,10.266
150.4,2,4.88,22.67,740.73,1.78,15.5,1.55,0.6312,41.1592
121.0,0,8.21,53.37,741.94,0.77,31.8,0.4,43.0936,44.1236
124.3,1,4.9,83.22,744.23,2.95,13.98,-4.89,49.863,35.4841
109.9,4,6.63,35.37,745.49,5.39,15.31,1.31,20.4503,1.5744
106.4,1,7.81,56.69,731.07,10.26,5.91,-1.94,14.0237,42.1084
130.9,3,5.5,54.78,735.66,5.22,18.65,0.6,31.0681,20.4722
126.1,0,9.13,84.54,745.38,7.55,62.33,1.66,43.5439,33.7061
138.5,4,7.52,93.13,731.62,5.15,29.7,4.78,16.1349,38.4703
116.1,0,8.72,79.88,744.57,7.82,50.44,4.16,42.5539,36.9923
103.9,2,5.49,65.83,733.63,10.07,21.91,-4.1,41.8703,16.581
82.1,0,12.55,71.6,738.79,10.99,25.97,9.46,14.3823,21.4324
115.8,0,9.01,90.85,737.63,2.86,39.57,5.66,23.3386,24.1931
125.6,1,9.68,52.12,742.16,11.65,61.86,0.33,26.0988,40.4269
99.8,1,9.77,78.39,732.01,5.96,19.6,6.98,14.1676,26.624
118.4,2,7.48,33.34,729.08,10.2,13.43,1.9,30.6739,49.9241
115.6,1,9.49,58.14,731.19,13.39,51.34,4.28,9.466,6.0904
97.4,3,11.0,64.8,741.12,11.81,40.63,2.01,42.6501,39.3866
52.1,2,14.22,36.06,739.9,9.97,17.82,10.02,16.7855,35.5029
78.0,0,14.13,44.53,738.71,9.95,36.01,11.74,19.7451,7.8797
107.4,2,10.62,64.12,735.47,8.19,42.18,3.27,43.9378,5.5083
107.0,4,10.0,64.74,732.52,5.96,22.16,5.48,35.7427,14.9544
97.8,3,9.92,51.6,742.12,1.81,7.21,0.04,14.6674,9.7465
217.4,3,15.43,65.38,734.53,7.8,10.57,6.18,29.5894,8.1357
240.1,3,11.74,56.92,731.6,3.5,37.5,4.14,47.4019,42.9532
245.1,1,14.39,81.91,740.31,5.25,64.08,5.19,20.8704,7.342
245.5,2,14.56,48.43,740.8,2.56,3.84,8.36,16.0017,35.8166
221.9,1,13.55,83.13,737.84,1.81,15.91,8.06,47.6741,17.9762
248.3,3,11.55,60.46,739.75,8.48,16.89,7.22,10.1109,28.428
186.9,46,18.59,24.03,745.34,3.23,59.68,10.62,24.7569,20.0314
205.7,54,18.0,74.09,736.3,10.59,18.37,9.83,0.6269,44.0861
228.6,59,15.48,38.02,738.0,5.02,31.75,8.24,8.7578,38.9893
216.5,20,15.97,49.77,735.46,4.05,27.41,10.13,20.9144,0.3674
220.7,53,21.25,59.16,745.26,10.52,27.57,15.16,4.5914,32.5292
236.0,31,15.19,78.44,733.62,10.75,23.62,8.31,16.3646,0.466
243.4,0,22.52,73.56,743.28,13.83,61.02,16.66,40.0424,3.2854
198.8,46,20.37,65.06,733.36,9.99,17.25,16.8,30.4919,32.0826
231.1,5,22.35,35.9,742.01,3.76,34.88,12.81,34.5668,23.6532
196.2,36,19.06,39.48,744.6,3.89,22.84,15.73,25.3243,18.1972
181.9,39,18.51,70.89,735.05,0.36,64.6,16.01,17.6015,48.9968
229.4,17,22.0,59.34,745.32,5.76,40.91,16.0,5.4161,15.9929
194.0,7,18.86,71.05,738.2,0.62,39.89,15.36,49.4616,27.7558
221.2,18,22.86,66.01,736.01,0.91,14.35,17.42,24.5496,20.996
248.5,52,25.14,45.75,745.63,3.21,26.33,19.94,6.1487,32.8305
189.4,40,20.02,68.58,731.33,6.06,19.42,16.34,40.6898,47.8905
253.9,58,19.73,51.09,745.66,12.59,28.17,14.13,47.2147,6.5231
190.5,2,18.06,63.03,733.79,10.56,47.31,11.74,30.5474,13.0593
102.6,66,22.05,83.7,745.67,4.45,38.88,13.75,45.8256,16.0967
134.2,40,24.11,21.77,742.9,2.2,14.28,20.61,17.7455,26.0259
103.7,40,21.84,65.63,732.02,7.35,40.89,14.69,32.4057,27.0037
93.0,27,22.13,88.88,737.22,3.95,43.71,16.33,47.9714,36.7673
80.3,23,21.35,66.57,740.98,5.57,39.4,15.76,15.9618,43.5874
133.9,44,23.73,59.34,730.92,3.17,40.7,21.45,12.3094,40.8569
115.9,63,20.74,31.36,729.69,4.03,24.24,18.64,33.3379,8.9457
185.0,55,25.76,90.56,742.04,10.87,64.41,22.22,36.2431,6.5468
