Date;Time;CO(GT);PT08.S1(CO);NMHC(GT);C6H6(GT);PT08.S2(NMHC);NOx(GT);PT08.S3(NOx);NO2(GT);PT08.S4(NO2);PT08.S5(O3);T;RH;AH
17/07/2004;20.00.00;6,2;1438;103;19,5;1015;523;1646;188;2208;1107;16,2;34,9;0,1
17/07/2004;21.00.00;4,3;1391;105;15,5;1002;311;1867;116;1731;1089;6,1;62,7;0,1
17/07/2004;22.00.00;20,5;989;380;89,9;1381;1869;1892;32;1420;907;53,1;48,3;0,1
17/07/2004;23.00.00;4,5;1359;227;18,4;1058;331;1760;95;1866;1136;3,5;64,8;0,1
18/07/2004;00.00.00;3,0;1240;292;6,1;1300;229;1915;93;1861;1023;3,0;69,4;0,1
18/07/2004;01.00.00;6,3;1527;147;20,3;921;552;1568;200;2011;1075;4,7;57,9;0,1
18/07/2004;02.00.00;6,4;1475;60;25,5;682;494;1579;190;1923;1062;8,1;58,1;0,1
18/07/2004;03.00.00;1,6;1174;148;5,8;1090;97;1797;48;1559;950;12,8;46,4;0,1
18/07/2004;04.00.00;6,7;1512;364;24,1;1381;570;1659;200;2062;927;10,4;58,3;0,1
18/07/2004;05.00.00;2,2;1242;229;11,4;1097;152;1747;63;1692;917;15,0;41,9;0,1
18/07/2004;06.00.00;7,1;1616;202;21,9;1101;510;1817;200;2109;982;14,0;50,6;0,1
18/07/2004;07.00.00;3,3;1262;278;13,0;1140;285;1619;137;2143;987;20,5;58,3;0,109
18/07/2004;08.00.00;15,5;1191;51;112,6;898;2875;1717;40;1696;924;56,2;49,8;0,1
18/07/2004;09.00.00;21,1;1418;131;107,4;1078;1590;1625;144;2088;988;50,2;45,3;0,1
18/07/2004;10.00.00;3,5;1275;51;12,4;828;256;1765;111;1747;1051;24,2;51,9;0,1
18/07/2004;11.00.00;2,9;1278;106;4,6;889;181;1789;93;1863;815;21,9;51,7;0,1
18/07/2004;12.00.00;6,3;1538;61;21,0;950;483;1639;200;1985;957;25,8;42,0;0,1
18/07/2004;13.00.00;6,7;1551;225;20,6;1261;522;1752;186;2171;1104;22,4;41,2;0,1
18/07/2004;14.00.00;2,4;1192;178;6,3;1201;206;1782;85;1604;922;26,3;50,2;0,1
18/07/2004;15.00.00;6,2;1516;260;23,2;1198;509;1606;184;1922;1056;21,9;45,1;0,1
18/07/2004;16.00.00;5,2;1417;254;16,1;1137;382;1573;153;1912;1057;23,1;56,3;0,1
18/07/2004;17.00.00;3,6;1397;197;14,5;1036;334;1631;130;1997;901;14,5;51,9;0,1
18/07/2004;18.00.00;13,4;1506;324;72,6;1309;2383;1608;178;2091;1139;56,1;58,5;0,1
18/07/2004;19.00.00;7,1;1536;224;22,3;1212;544;1596;195;2155;1092;14,1;49,2;0,1
18/07/2004;20.00.00;1,0;1168;333;4,4;1379;103;2102;85;1704;777;8,2;41,2;0,1
18/07/2004;21.00.00;4,9;1351;237;18,2;1125;437;1553;169;2057;1088;11,2;53,6;0,1
18/07/2004;22.00.00;8,0;1673;170;26,5;956;779;1286;200;2229;1239;5,1;54,7;0,1
18/07/2004;23.00.00;0,8;1078;280;5,2;1224;5;1917;29;1395;691;2,0;69,4;0,1
19/07/2004;00.00.00;4,0;1383;382;11,9;1405;389;1722;184;2138;1128;3,1;66,2;0,1
19/07/2004;01.00.00;7,5;1621;310;26,2;1370;676;1524;200;1865;1130;9,1;53,0;0,1
19/07/2004;02.00.00;1,2;1094;211;6,4;1060;74;1998;34;1582;867;8,1;49,6;0,1
19/07/2004;03.00.00;6,7;1542;51;21,0;952;522;1677;200;2355;1082;7,9;48,2;0,1
19/07/2004;04.00.00;7,6;1515;55;26,5;854;673;1603;200;2071;1152;8,8;59,7;0,1
19/07/2004;05.00.00;3,2;1268;390;10,3;1385;296;1726;133;2036;1035;12,2;57,5;0,1
19/07/2004;06.00.00;1,7;1139;99;6,0;871;140;1829;50;1521;1005;16,0;67,0;0,1
19/07/2004;07.00.00;0,6;1043;182;0,9;1136;114;2127;7;1567;795;18,4;50,0;0,1
19/07/2004;08.00.00;4,1;1318;281;15,2;1087;252;1902;75;1595;983;19,2;47,9;0,1
19/07/2004;09.00.00;5,4;1459;378;19,0;1394;501;1561;196;2062;1085;24,0;51,3;0,1
19/07/2004;10.00.00;1,3;1126;145;9,9;1075;78;1940;36;1581;1018;20,3;60,3;0,1
19/07/2004;11.00.00;1,3;1053;116;3,8;1065;65;1875;58;1575;835;23,8;53,8;0,1
19/07/2004;12.00.00;7,0;1571;289;24,1;1304;601;1458;200;1963;1135;22,8;54,7;0,1
19/07/2004;13.00.00;4,4;1389;251;17,3;1299;408;1641;153;2061;1012;23,5;48,5;0,1
19/07/2004;14.00.00;3,7;1241;111;11,1;989;254;1872;92;1796;937;28,5;40,0;0,1
19/07/2004;15.00.00;6,0;1473;141;23,1;957;457;1602;200;1943;1115;17,6;54,8;0,124
19/07/2004;16.00.00;3,4;1284;196;10,5;1017;279;1804;97;1687;1030;24,8;50,6;0,1
19/07/2004;17.00.00;4,3;1310;256;16,8;1321;345;1750;128;1950;895;21,6;47,1;0,1
19/07/2004;18.00.00;7,7;1630;378;26,8;1367;704;1512;200;2070;1208;16,1;51,8;0,118
19/07/2004;19.00.00;0,8;1012;352;4,6;1323;40;1720;2;1412;719;10,5;54,4;0,1
19/07/2004;20.00.00;6,8;1475;225;19,6;1032;518;1660;195;2047;1037;9,3;63,7;0,1
19/07/2004;21.00.00;7,6;1665;294;25,5;1281;604;1389;200;2170;1158;13,4;40,1;0,1
19/07/2004;22.00.00;1,2;1064;282;3,4;1223;49;1936;47;1609;789;7,0;52,4;0,1
19/07/2004;23.00.00;6,0;1561;155;16,0;1069;530;1533;200;2122;1190;1,0;54,0;0,1
20/07/2004;00.00.00;0,9;955;73;3,0;1039;86;2141;2;1445;844;4,3;62,4;0,1
20/07/2004;01.00.00;6,3;1551;316;20,0;1395;527;1447;200;2132;1096;6,8;51,2;0,1
20/07/2004;02.00.00;1,1;1072;385;2,6;1383;121;1984;25;1709;892;9,0;43,5;0,1
20/07/2004;03.00.00;2,1;1132;292;7,7;1313;145;1929;31;1698;913;2,3;54,9;0,1
20/07/2004;04.00.00;0,7;1070;151;1,6;1114;52;1955;62;1653;820;11,3;57,4;0,1
20/07/2004;05.00.00;3,3;1285;119;12,8;977;342;1690;137;1951;979;14,0;55,1;0,1
20/07/2004;06.00.00;3,6;1369;201;11,6;1209;261;1884;114;1927;864;17,0;62,1;0,1
20/07/2004;07.00.00;4,4;1401;317;15,5;1132;279;1720;130;1957;947;18,6;52,9;0,1
20/07/2004;08.00.00;3,9;1333;292;13,4;1169;317;1696;124;1839;1015;22,0;57,5;0,119
20/07/2004;09.00.00;5,0;1359;318;16,8;1295;393;1432;159;1954;985;18,4;51,6;0,1
20/07/2004;10.00.00;6,4;1514;324;25,8;1186;485;1490;200;1956;1099;27,8;57,8;0,1
20/07/2004;11.00.00;1,8;1185;276;5,2;1080;137;1839;60;1674;945;30,8;39,7;0,1
20/07/2004;12.00.00;7,3;1592;194;26,7;1147;560;1415;192;2175;1066;23,1;53,0;0,1
20/07/2004;13.00.00;0,5;1087;251;1,1;1137;58;1924;2;1413;836;21,4;58,9;0,1
20/07/2004;14.00.00;12,8;1452;194;128,3;1257;1547;1652;117;1867;1009;58,3;48,5;0,1
20/07/2004;15.00.00;7,9;1641;58;29,2;813;627;1497;200;2179;1153;23,1;47,0;0,1
20/07/2004;16.00.00;4,8;1319;57;17,0;752;409;1683;186;2032;960;20,4;54,9;0,1
20/07/2004;17.00.00;7,1;1546;200;22,0;1167;549;1601;200;2072;1085;20,2;46,5;0,1
20/07/2004;18.00.00;4,6;1338;163;15,5;1135;379;1730;141;1836;950;12,7;58,7;0,1
20/07/2004;19.00.00;6,0;1418;97;21,7;1104;555;1475;200;2271;1155;11,9;54,4;0,1
20/07/2004;20.00.00;1,1;1038;267;5,8;1236;39;1943;28;1635;809;5,3;69,5;0,1
20/07/2004;21.00.00;2,4;1196;128;7,0;849;94;2087;58;1609;864;6,0;62,6;0,1
20/07/2004;22.00.00;7,1;1635;58;24,3;892;617;1653;200;1990;1136;6,3;60,7;0,1
20/07/2004;23.00.00;1,2;1104;279;4,7;1466;158;1928;85;1854;935;7,1;53,1;0,1
21/07/2004;00.00.00;0,5;1079;98;0,1;876;44;1924;5;1381;990;6,4;47,3;0,1
21/07/2004;01.00.00;3,4;1290;125;13,3;1202;216;1904;73;1807;922;7,9;42,5;0,1
21/07/2004;02.00.00;0,8;1103;270;0,1;1339;42;1847;15;1548;756;6,8;54,9;0,1
21/07/2004;03.00.00;4,8;1382;239;22,5;1197;373;1740;143;2075;1048;6,2;54,6;0,1
21/07/2004;04.00.00;6,0;1385;273;22,2;1335;524;1792;200;2136;1068;11,1;46,4;0,1
21/07/2004;05.00.00;6,1;1503;323;18,7;1188;577;1721;200;1981;1184;12,7;39,2;0,103
21/07/2004;06.00.00;5,3;1483;272;17,6;1138;375;1685;142;1999;927;16,0;44,7;0,1
21/07/2004;07.00.00;5,6;1455;147;17,8;1088;458;1529;166;2045;1217;10,6;45,2;0,1
21/07/2004;08.00.00;3,5;1331;215;12,4;1119;299;1817;115;1884;1046;19,1;44,0;0,1
21/07/2004;09.00.00;7,2;1599;222;25,2;1040;524;1768;200;2140;1189;21,1;48,0;0,1
21/07/2004;10.00.00;4,7;1397;347;14,4;1288;277;1521;104;1805;1023;26,1;43,2;0,1
21/07/2004;11.00.00;5,4;1420;196;17,0;1141;434;1654;184;2024;1020;26,7;41,2;0,1
21/07/2004;12.00.00;5,6;1497;89;19,7;1032;468;1658;200;2070;988;27,3;54,9;0,1
21/07/2004;13.00.00;5,0;1449;333;17,9;1297;366;1508;157;1919;999;27,2;47,3;0,1
21/07/2004;14.00.00;3,8;1300;59;12,1;991;242;1733;116;1922;785;26,6;30,9;0,1
21/07/2004;15.00.00;4,7;1429;151;17,3;1121;344;1782;152;1818;994;21,8;47,0;0,1
21/07/2004;16.00.00;3,4;1313;299;13,9;1207;390;1641;145;2069;1132;17,0;40,2;0,1
21/07/2004;17.00.00;1,1;1123;79;5,1;1005;77;1876;10;1480;709;18,7;59,8;0,1
21/07/2004;18.00.00;5,4;1454;142;15,3;1053;342;1649;117;1819;1013;12,5;45,7;0,1
21/07/2004;19.00.00;7,8;1689;171;27,9;1053;601;1571;200;2033;1236;14,4;51,1;0,1
21/07/2004;20.00.00;7,3;1591;383;27,5;1333;716;1334;200;2235;1463;3,9;47,1;0,1
21/07/2004;21.00.00;5,5;1339;241;22,4;1189;351;1776;163;2029;1016;4,5;64,6;0,1
21/07/2004;22.00.00;7,5;1635;77;27,8;955;505;1485;191;1983;1177;3,7;59,1;0,1
21/07/2004;23.00.00;3,4;1252;127;12,9;903;268;1842;123;1960;962;6,7;52,1;0,1
22/07/2004;00.00.00;0,8;1084;333;5,1;1453;5;1961;30;1290;577;4,5;62,2;0,1
22/07/2004;01.00.00;4,4;1381;377;17,6;1436;343;1680;120;1564;1040;6,7;56,3;0,1
22/07/2004;02.00.00;6,2;1516;344;24,1;1336;490;1651;197;2071;1182;3,7;58,4;0,1
22/07/2004;03.00.00;2,0;1122;112;3,9;922;140;1950;17;1490;872;10,4;57,5;0,1
22/07/2004;04.00.00;2,9;1300;120;11,3;951;238;1768;165;1898;992;13,0;47,2;0,1
22/07/2004;05.00.00;3,7;1410;180;11,5;1102;297;1808;109;1700;969;13,6;51,3;0,1
22/07/2004;06.00.00;3,6;1349;265;15,3;1240;255;1577;86;1826;914;17,2;46,4;0,1
22/07/2004;07.00.00;19,9;1400;138;111,3;914;2345;1814;105;1784;897;52,3;46,7;0,1
22/07/2004;08.00.00;0,8;1151;265;1,7;1069;36;2080;37;1695;834;17,7;61,5;0,1
22/07/2004;09.00.00;3,7;1306;254;14,4;1179;304;1712;130;1888;882;17,6;43,3;0,1
22/07/2004;10.00.00;4,3;1302;206;14,0;1126;306;1890;105;1733;1011;22,3;39,1;0,1
22/07/2004;11.00.00;2,7;1146;259;10,3;1140;211;1854;77;1698;895;24,3;47,4;0,1
22/07/2004;12.00.00;5,0;1373;96;17,0;901;367;1797;131;1979;932;23,0;54,5;0,119
22/07/2004;13.00.00;3,3;1217;194;14,2;1092;200;1785;96;1734;868;24,2;53,9;0,1
22/07/2004;14.00.00;4,4;1436;90;15,5;1110;359;1629;168;1982;1051;24,4;45,0;0,1
22/07/2004;15.00.00;13,0;1129;283;83,9;1105;1569;1787;88;1763;946;49,0;45,6;0,1
22/07/2004;16.00.00;2,8;1248;174;7,7;1093;213;1796;94;1872;924;18,0;50,7;0,1
22/07/2004;17.00.00;7,0;1625;364;28,3;1153;674;1399;200;2202;1257;12,9;63,1;0,1
22/07/2004;18.00.00;7,2;1567;302;27,8;1217;662;1410;200;2007;1283;15,8;46,5;0,1
22/07/2004;19.00.00;2,8;1174;324;9,7;1392;262;1712;71;1747;1135;9,6;57,0;0,1
22/07/2004;20.00.00;4,7;1342;328;15,8;1354;395;1570;145;1934;1002;10,8;42,0;0,1
22/07/2004;21.00.00;20,7;1159;175;101,9;938;1986;1834;79;1834;955;57,1;57,3;0,1
22/07/2004;22.00.00;1,3;1105;352;2,4;1253;188;1776;62;1524;869;2,5;59,1;0,1
22/07/2004;23.00.00;2,4;1202;82;10,5;1027;166;1907;102;1585;923;2,8;72,8;0,1
23/07/2004;00.00.00;7,8;1590;364;27,3;1318;663;1320;200;2103;1166;7,7;59,0;0,1
23/07/2004;01.00.00;4,6;1401;325;14,3;1431;308;1786;139;1958;1075;6,6;43,0;0,1
23/07/2004;02.00.00;0,9;1086;350;4,9;1238;37;2048;2;1466;958;7,3;57,6;0,1
23/07/2004;03.00.00;7,6;1618;140;28,9;1046;676;1478;200;2068;1161;3,4;52,9;0,1
23/07/2004;04.00.00;0,6;1031;354;3,8;1293;22;1999;25;1638;983;4,8;37,0;0,1
23/07/2004;05.00.00;7,8;1590;308;24,6;1310;697;1655;200;2189;1119;11,6;62,5;0,1
23/07/2004;06.00.00;4,6;1437;265;14,5;1193;352;1521;158;2085;984;13,5;45,7;0,1
23/07/2004;07.00.00;3,7;1242;218;16,3;1254;360;1562;153;2122;810;12,8;56,4;0,1
23/07/2004;08.00.00;6,0;1423;139;20,8;999;546;1577;200;2015;1205;21,8;45,3;0,1
23/07/2004;09.00.00;0,8;1082;315;0,8;1265;88;2120;18;1507;768;24,6;45,6;0,1
23/07/2004;10.00.00;15,3;1083;347;119,9;1468;1966;1879;20;1530;656;58,3;51,0;0,1
23/07/2004;11.00.00;4,1;1306;346;16,1;1329;371;1981;128;1782;1021;24,3;47,2;0,1
23/07/2004;12.00.00;1,6;1199;242;4,6;1045;219;1788;132;1770;1028;26,5;45,5;0,1
23/07/2004;13.00.00;7,7;1561;72;27,5;938;607;1283;200;2120;1038;24,8;61,4;0,1
23/07/2004;14.00.00;7,6;1664;73;27,5;861;683;1666;200;2169;1128;22,3;50,1;0,1
23/07/2004;15.00.00;4,3;1316;123;14,1;1140;357;1535;159;1950;968;21,0;41,1;0,1
23/07/2004;16.00.00;6,3;1529;138;19,0;938;536;1473;200;1910;1341;19,0;50,2;0,1
23/07/2004;17.00.00;1,7;1178;155;4,8;982;152;1956;54;1604;903;19,5;66,8;0,1
23/07/2004;18.00.00;12,3;1546;382;82,5;1371;1893;1452;189;2368;1153;54,5;50,1;0,1
23/07/2004;19.00.00;1,5;1215;309;4,5;1337;174;1808;40;1435;952;13,2;56,2;0,1
23/07/2004;20.00.00;3,1;1281;152;10,7;957;269;1836;115;1937;1045;10,8;51,2;0,1
23/07/2004;21.00.00;7,9;1608;328;23,3;1151;567;1611;200;2078;1153;10,7;58,0;0,1
23/07/2004;22.00.00;6,2;1463;175;22,2;1145;492;1491;196;2168;1102;6,0;53,6;0,1
23/07/2004;23.00.00;7,6;1613;357;26,0;1334;561;1562;200;2166;1212;2,7;48,3;0,1
24/07/2004;00.00.00;15,0;1114;253;119,5;1078;1537;1827;80;1786;810;50,9;50,8;0,119
24/07/2004;01.00.00;6,3;1456;361;22,3;1336;535;1612;200;1970;1193;8,2;55,9;0,129
24/07/2004;02.00.00;0,5;996;93;7,5;1064;101;1866;38;1592;740;0,9;54,5;0,1
24/07/2004;03.00.00;0,6;1081;179;0,1;1060;95;1970;15;1399;870;4,0;48,0;0,1
24/07/2004;04.00.00;7,4;1624;246;24,9;1152;681;1472;200;2084;1245;10,1;54,2;0,1
24/07/2004;05.00.00;7,8;1634;223;30,5;1136;615;1471;200;2037;1081;15,0;60,0;0,1
24/07/2004;06.00.00;6,1;1581;377;23,6;1379;477;1616;200;2083;1198;16,8;55,0;0,1
24/07/2004;07.00.00;3,3;1222;229;14,9;1221;255;2014;103;1831;957;12,9;39,7;0,1
24/07/2004;08.00.00;3,8;1311;198;10,4;1000;259;1809;122;1869;1102;21,4;46,7;0,1
24/07/2004;09.00.00;2,9;1254;392;9,7;1538;245;1857;120;1853;805;24,0;41,0;0,1
24/07/2004;10.00.00;5,0;1427;121;18,9;861;428;1701;159;1853;940;25,7;63,4;0,1
24/07/2004;11.00.00;3,7;1280;291;14,3;1230;314;1672;144;1948;940;21,4;45,1;0,1
24/07/2004;12.00.00;3,1;1174;380;11,2;1386;296;1755;146;1909;1101;22,4;34,2;0,1
24/07/2004;13.00.00;0,6;1056;257;0,7;1019;5;2140;44;1561;786;24,5;44,1;0,138
24/07/2004;14.00.00;5,2;1476;188;18,0;1228;487;1667;197;2170;1046;20,4;57,9;0,1
24/07/2004;15.00.00;2,6;1164;396;10,7;1440;162;1867;68;1618;749;21,4;46,6;0,1
24/07/2004;16.00.00;4,1;1306;135;15,5;990;363;1679;144;1990;951;17,8;46,9;0,1
24/07/2004;17.00.00;5,9;1402;87;19,4;845;567;1488;168;1825;936;14,3;53,4;0,1
24/07/2004;18.00.00;4,6;1357;384;16,0;1445;472;1680;180;2138;1128;20,8;36,2;0,1
24/07/2004;19.00.00;5,7;1486;275;16,6;1088;442;1834;200;2216;908;12,0;45,6;0,1
24/07/2004;20.00.00;0,7;1084;125;0,2;1075;5;2009;5;1444;773;10,7;53,4;0,109
24/07/2004;21.00.00;17,9;969;369;103,9;1213;2592;1770;50;1842;892;52,4;57,6;0,1
24/07/2004;22.00.00;4,1;1336;66;19,7;912;287;1718;172;1945;1043;6,9;63,3;0,1
24/07/2004;23.00.00;6,9;1479;387;23,6;1328;532;1611;200;2105;1097;7,0;60,3;0,1
25/07/2004;00.00.00;4,8;1377;170;15,8;1073;375;1747;133;1746;1122;11,9;62,1;0,1
25/07/2004;01.00.00;1,8;1132;257;4,1;1070;118;1758;26;1577;826;4,8;65,3;0,1
25/07/2004;02.00.00;1,0;997;316;2,8;1134;67;2103;28;1481;926;5,5;60,1;0,1
25/07/2004;03.00.00;20,1;1386;78;84,1;867;2224;1759;159;2018;1127;54,7;47,1;0,1
25/07/2004;04.00.00;3,9;1252;149;12,3;874;299;1698;169;2184;963;9,2;56,9;0,126
25/07/2004;05.00.00;5,7;1547;214;18,2;1068;446;1568;198;2044;942;11,6;61,0;0,1
25/07/2004;06.00.00;6,8;1568;92;24,3;938;627;1589;200;2153;1197;19,3;51,9;0,1
25/07/2004;07.00.00;1,7;1245;319;2,2;1164;112;1743;59;1759;818;12,4;52,5;0,1
25/07/2004;08.00.00;7,2;1667;50;28,2;975;586;1573;200;2261;1069;18,5;50,4;0,1
25/07/2004;09.00.00;5,5;1386;71;18,5;915;484;1358;200;1946;1145;22,5;44,7;0,1
25/07/2004;10.00.00;3,8;1280;344;15,3;1454;311;1863;101;1823;1124;23,8;44,1;0,1
25/07/2004;11.00.00;16,9;1467;267;76,4;1267;2160;1439;183;2062;1157;53,6;53,6;0,1
25/07/2004;12.00.00;7,6;1577;147;28,1;1041;566;1613;200;2396;1074;22,4;51,8;0,1
25/07/2004;13.00.00;4,9;1430;162;20,3;1033;388;1627;151;1960;987;25,8;48,6;0,1
25/07/2004;14.00.00;2,5;1199;108;8,4;1086;148;1831;40;1608;964;20,5;47,4;0,148
25/07/2004;15.00.00;3,2;1307;291;10,0;1325;243;1881;93;1904;840;23,0;53,3;0,1
25/07/2004;16.00.00;2,3;1268;241;7,8;1089;198;1895;102;1724;984;20,8;50,9;0,1
25/07/2004;17.00.00;1,0;1065;300;0,8;1196;104;1790;44;1640;856;16,7;46,0;0,1
25/07/2004;18.00.00;3,7;1345;99;11,4;975;366;1646;130;1793;1080;8,8;63,5;0,1
25/07/2004;19.00.00;5,4;1447;277;16,4;1358;455;1708;156;1772;1017;7,9;50,6;0,1
25/07/2004;20.00.00;6,9;1588;244;21,2;1261;504;1633;171;1994;1032;7,5;47,1;0,1
25/07/2004;21.00.00;3,2;1239;152;12,4;1019;235;1834;80;1745;796;8,2;66,2;0,1
25/07/2004;22.00.00;5,5;1413;379;18,6;1404;472;1538;196;2098;1139;5,3;65,4;0,1
25/07/2004;23.00.00;4,0;1313;260;11,5;1173;281;1984;112;1789;914;8,5;61,7;0,1
26/07/2004;00.00.00;3,0;1237;357;8,9;1279;240;1759;84;1639;977;5,6;73,0;0,1
26/07/2004;01.00.00;2,9;1240;133;12,9;865;247;1803;86;1851;883;4,1;60,3;0,1
26/07/2004;02.00.00;6,3;1506;317;22,7;1166;543;1556;200;2072;1105;6,8;61,6;0,1
26/07/2004;03.00.00;4,9;1422;133;18,5;1064;388;1591;155;2047;1063;12,6;49,8;0,1
26/07/2004;04.00.00;3,4;1250;210;12,5;1236;239;1857;109;1784;883;5,7;60,5;0,1
26/07/2004;05.00.00;7,4;1603;80;29,5;1020;615;1557;200;2169;1071;18,1;46,4;0,1
26/07/2004;06.00.00;7,8;1617;144;26,6;1084;645;1333;200;2031;1187;12,3;53,3;0,1
26/07/2004;07.00.00;1,4;1108;95;8,6;1063;27;2037;19;1720;900;20,0;49,7;0,1
26/07/2004;08.00.00;5,7;1444;313;17,2;1410;425;1729;149;1902;1066;17,4;50,1;0,1
26/07/2004;09.00.00;5,2;1422;79;16,4;804;395;1742;172;1980;993;22,1;44,2;0,1
26/07/2004;10.00.00;6,6;1472;397;19,9;1313;508;1651;200;1952;1249;25,2;38,3;0,1
26/07/2004;11.00.00;1,2;1115;247;7,5;1250;80;1888;45;1585;736;17,9;47,8;0,1
26/07/2004;12.00.00;3,7;1343;116;8,4;914;344;1621;140;1874;1127;26,1;51,2;0,1
26/07/2004;13.00.00;1,0;1054;52;3,5;686;86;2086;40;1707;860;27,2;50,2;0,103
26/07/2004;14.00.00;7,2;1537;192;21,7;1104;636;1380;200;2061;1185;27,2;44,7;0,1
26/07/2004;15.00.00;0,9;1003;116;6,1;1012;197;1811;71;1805;893;13,9;49,2;0,1
26/07/2004;16.00.00;2,1;1307;241;6,9;1166;151;2048;67;1664;887;21,4;54,2;0,1
26/07/2004;17.00.00;2,2;1191;190;6,9;1111;191;1790;88;1775;813;17,7;42,4;0,1
26/07/2004;18.00.00;0,7;993;360;0,1;1302;49;2021;20;1595;737;14,5;65,8;0,1
26/07/2004;19.00.00;4,9;1395;238;17,2;1156;450;1609;155;1893;1096;17,1;59,1;0,1
26/07/2004;20.00.00;4,8;1358;371;15,7;1311;242;1688;92;1817;793;6,3;46,3;0,1
26/07/2004;21.00.00;7,1;1564;344;22,8;1197;643;1444;200;2108;1235;7,5;53,2;0,1
26/07/2004;22.00.00;2,4;1158;198;10,8;1096;177;1852;116;1818;959;8,0;44,3;0,1
26/07/2004;23.00.00;7,3;1485;80;22,7;964;557;1564;200;1927;1172;7,2;66,9;0,1
27/07/2004;00.00.00;4,8;1385;288;16,7;1260;299;1709;109;1881;1119;13,5;42,9;0,1
27/07/2004;01.00.00;7,9;1708;67;29,0;748;708;1555;200;2168;1126;4,3;61,0;0,1
27/07/2004;02.00.00;7,8;1641;228;30,7;1002;658;1409;200;2170;1092;6,5;60,7;0,1
27/07/2004;03.00.00;6,8;1547;358;22,2;1288;540;1670;200;1992;1226;7,6;37,8;0,1
27/07/2004;04.00.00;2,8;1252;340;6,5;1229;194;1933;91;1773;883;10,1;42,9;0,1
27/07/2004;05.00.00;6,5;1507;381;23,6;1458;549;1457;200;2000;1239;14,5;53,3;0,1
27/07/2004;06.00.00;1,2;1112;216;5,2;1118;138;1956;61;1688;883;11,8;56,9;0,122
27/07/2004;07.00.00;1,0;1102;330;3,9;1316;99;1914;36;1893;978;16,6;54,4;0,1
27/07/2004;08.00.00;2,9;1163;154;7,9;1135;216;1704;114;1954;946;18,4;46,3;0,1
27/07/2004;09.00.00;6,9;1512;273;24,8;1124;577;1700;200;2091;1085;25,1;50,0;0,1
27/07/2004;10.00.00;1,7;1125;197;7,4;1080;102;1960;80;1881;896;21,0;57,4;0,1
27/07/2004;11.00.00;4,1;1359;175;13,5;1200;285;1611;89;1779;984;24,0;38,0;0,1
27/07/2004;12.00.00;20,8;1500;348;75,9;1405;2519;1504;200;2276;1267;56,4;35,4;0,1
27/07/2004;13.00.00;7,1;1614;202;24,6;1008;532;1617;200;2168;1205;30,0;53,9;0,103
27/07/2004;14.00.00;5,1;1422;140;16,7;1102;365;1678;146;1819;950;25,7;42,8;0,103
27/07/2004;15.00.00;3,1;1222;101;12,0;1016;301;1770;90;1784;934;22,4;46,4;0,1
27/07/2004;16.00.00;6,9;1530;190;26,9;1135;607;1430;200;2141;1209;20,7;46,6;0,1
27/07/2004;17.00.00;4,4;1297;52;13,5;887;437;1656;173;2091;1042;19,4;48,2;0,1
27/07/2004;18.00.00;3,4;1311;183;13,3;1134;316;1747;120;1800;867;13,4;50,1;0,1
27/07/2004;19.00.00;7,5;1597;275;21,2;1049;590;1641;193;2027;1178;9,2;54,4;0,1
27/07/2004;20.00.00;2,0;1185;269;5,0;1044;47;1924;2;1437;783;15,0;44,3;0,1
27/07/2004;21.00.00;5,1;1403;219;18,7;1086;404;1637;184;2075;1044;7,1;37,6;0,1
27/07/2004;22.00.00;3,1;1266;179;14,8;1112;262;1882;99;1912;1030;8,6;64,7;0,1
27/07/2004;23.00.00;14,3;1455;58;110,8;931;2026;1897;200;2053;1200;54,6;45,0;0,1
28/07/2004;00.00.00;0,5;1055;80;3,4;735;29;2076;4;1516;846;-0,8;68,7;0,1
28/07/2004;01.00.00;6,5;1590;50;24,0;850;411;1732;138;1924;922;11,8;54,8;0,1
28/07/2004;02.00.00;4,4;1351;135;15,7;991;255;1936;108;1993;892;6,1;50,2;0,1
28/07/2004;03.00.00;3,4;1338;162;13,2;913;284;1973;134;1881;988;8,3;64,5;0,1
28/07/2004;04.00.00;4,2;1286;56;16,7;876;322;1717;154;2054;961;18,4;62,0;0,1
28/07/2004;05.00.00;2,4;1249;194;9,3;1193;125;1890;37;1588;892;16,8;52,6;0,1
28/07/2004;06.00.00;6,7;1517;249;23,0;1293;536;1573;196;2094;1169;15,2;44,3;0,1
28/07/2004;07.00.00;1,3;1200;180;4,8;1017;109;1951;26;1602;888;15,7;55,8;0,1
28/07/2004;08.00.00;7,5;1624;308;25,6;1125;609;1689;200;2103;1211;21,0;38,3;0,1
28/07/2004;09.00.00;3,2;1186;179;11,2;1164;231;1921;109;1860;979;21,9;54,7;0,1
28/07/2004;10.00.00;6,2;1439;275;22,5;1233;464;1596;200;2134;1091;21,8;55,7;0,1
28/07/2004;11.00.00;5,7;1429;122;19,4;1023;432;1650;168;2216;974;26,8;62,2;0,1
28/07/2004;12.00.00;16,5;980;249;126,7;1156;2519;2066;47;1544;874;48,4;51,6;0,1
28/07/2004;13.00.00;2,7;1196;190;5,9;1171;177;1731;72;1576;1026;24,4;34,8;0,1
28/07/2004;14.00.00;4,8;1352;299;13,8;1317;287;1769;95;1775;936;18,9;63,0;0,1
28/07/2004;15.00.00;5,9;1372;249;22,7;1161;500;1598;200;2005;1236;22,9;47,9;0,1
